-39.88986077783061, 4.231745750904004
-36.32073072287159, 4.317891541617367
-32.41189415134191, 4.404181088343595
-27.824086872864395, 4.473830876579928
-23.745397043049405, 4.560192301312597
-20.34612024637569, 4.646266214019523
-15.757428315511277, 4.749770543287152
-11.168294058453405, 4.870202143070404
-6.919308644159642, 4.9735627163251515
-3.1794406785283797, 5.093634926076231
0.9005761298669697, 5.230778162355826
4.980150612068876, 5.350994128119783
8.380312061129473, 5.470922581857991
11.951211420862315, 5.6247774546339215
15.861817297165793, 5.77877608342272
19.263748051000213, 5.966413619223491
22.66567880483462, 6.154051155024259
25.898640952770613, 6.375471353849893
28.621600999657197, 6.579748648140569
31.34456104654378, 6.784025942431246
33.55796131857439, 6.988087602702613
35.940772522696854, 7.1752938704647775
37.81402395196337, 7.362284504207636
39.85801329190212, 7.583201556988197
